"State_Abb","State","Year","Type","Count","Count_1k"
"AL","Alabama",2000,"Breast",2995,0.617605106800317
"AL","Alabama",2001,"Breast",3117,0.642762977594854
"AL","Alabama",2002,"Breast",3087,0.636576615924066
"AL","Alabama",2003,"Breast",2915,0.601108142344883
"AL","Alabama",2004,"Breast",2943,0.606882079904285
"AL","Alabama",2005,"Breast",3092,0.637607676202531
"AL","Alabama",2006,"Breast",3262,0.672663725670328
"AL","Alabama",2007,"Breast",3273,0.674932058282951
"AL","Alabama",2008,"Breast",3476,0.716793105588615
"AL","Alabama",2009,"Breast",3445,0.710400531862134
"AL","Alabama",2010,"Breast",3431,0.707513563082433
"AL","Alabama",2011,"Breast",3455,0.712462652419063
"AL","Alabama",2002,"Pancreas",470,0.0969196661756758
"AL","Alabama",2003,"Pancreas",470,0.0969196661756758
"AL","Alabama",2004,"Pancreas",525,0.108261329238787
"AL","Alabama",2005,"Pancreas",539,0.111148298018488
"AL","Alabama",2006,"Pancreas",565,0.116509811466504
"AL","Alabama",2007,"Pancreas",579,0.119396780246205
"AL","Alabama",2008,"Pancreas",685,0.141255258149655
"AL","Alabama",2000,"Prostate",2780,0.573269514826337
"AL","Alabama",2001,"Prostate",3101,0.639463584703767
"AL","Alabama",2002,"Prostate",3063,0.631627526587436
"AL","Alabama",2003,"Prostate",3082,0.635545555645602
"AL","Alabama",2000,"Pancreas",477,0.0983631505655262
"AL","Alabama",2001,"Pancreas",501,0.103312239902157
"AL","Alabama",2006,"Prostate",3758,0.77494490529402
"AL","Alabama",2007,"Prostate",3885,0.801133836367022
"AL","Alabama",2008,"Prostate",3754,0.774120057071249
"AL","Alabama",2009,"Prostate",3824,0.788554900969753
"AL","Alabama",2010,"Prostate",3786,0.780718842853422
"AL","Alabama",2011,"Prostate",3707,0.764428090453681
"AL","Alabama",2011,"Pancreas",751,0.154865253825388
"AL","Alabama",2004,"Prostate",3251,0.670395393057706
"AL","Alabama",2009,"Pancreas",620,0.127851474529615
"AL","Alabama",2010,"Pancreas",670,0.138162077314261
"AL","Alabama",2005,"Prostate",3339,0.688542053958684
"AK","Alaska",2005,"Breast",368,0.499503211479887
"AK","Alaska",2006,"Breast",371,0.503575248529995
"AK","Alaska",1999,"Breast",306,0.415347779110993
"AK","Alaska",2000,"Breast",361,0.490001791696302
"AK","Alaska",2001,"Breast",341,0.462854878028917
"AK","Alaska",2002,"Breast",327,0.443852038461747
"AK","Alaska",2003,"Breast",374,0.507647285580102
"AK","Alaska",2004,"Breast",339,0.460140186662178
"AK","Alaska",1999,"Prostate",286,0.388200865443608
"AK","Alaska",2000,"Prostate",305,0.413990433427624
"AK","Alaska",2007,"Breast",390,0.529364816514011
"AK","Alaska",2008,"Breast",407,0.552439693131288
"AK","Alaska",2009,"Breast",377,0.51171932263021
"AK","Alaska",2004,"Prostate",373,0.506289939896733
"AK","Alaska",2005,"Prostate",291,0.394987593860454
"AK","Alaska",2006,"Prostate",357,0.484572408962825
"AK","Alaska",2007,"Prostate",406,0.551082347447919
"AK","Alaska",2008,"Prostate",383,0.519863396730426
"AK","Alaska",2009,"Prostate",377,0.51171932263021
"AK","Alaska",2010,"Prostate",377,0.51171932263021
"AK","Alaska",2011,"Prostate",312,0.423491853211208
"AK","Alaska",2007,"Pancreas",62,0.084155432368894
"AK","Alaska",2008,"Pancreas",69,0.0936568521524788
"AK","Alaska",2001,"Prostate",340,0.461497532345548
"AK","Alaska",2002,"Prostate",394,0.534794199247488
"AK","Alaska",2003,"Prostate",318,0.431635927311424
"AK","Alaska",1999,"Pancreas",44,0.0597232100682473
"AK","Alaska",2010,"Breast",414,0.561941112914873
"AK","Alaska",2011,"Breast",419,0.568727841331719
"AK","Alaska",2002,"Pancreas",49,0.0665099384850936
"AK","Alaska",2003,"Pancreas",47,0.0637952471183551
"AK","Alaska",2004,"Pancreas",51,0.0692246298518321
"AK","Alaska",2005,"Pancreas",46,0.0624379014349859
"AK","Alaska",2006,"Pancreas",53,0.0719393212185707
"AK","Alaska",2011,"Pancreas",74,0.100443580569325
"AK","Alaska",2009,"Pancreas",55,0.0746540125853092
"AK","Alaska",2010,"Pancreas",64,0.0868701237356325
"AK","Alaska",2000,"Pancreas",41,0.0556511730181396
"AK","Alaska",2001,"Pancreas",41,0.0556511730181396
"AZ","Arizona",2000,"Prostate",3056,0.453986074987328
"AZ","Arizona",1999,"Prostate",3110,0.462008080239068
"AZ","Arizona",2004,"Prostate",3300,0.490233654272966
"AZ","Arizona",1999,"Breast",3308,0.491422099495446
"AZ","Arizona",2000,"Breast",3405,0.505831997818015
"AZ","Arizona",2001,"Breast",3476,0.516379449167524
"AZ","Arizona",2002,"Breast",3480,0.516973671778764
"AZ","Arizona",2003,"Breast",3287,0.488302430786436
"AZ","Arizona",2004,"Breast",3434,0.510140111749504
"AZ","Arizona",2005,"Breast",3282,0.487559652522386
"AZ","Arizona",2001,"Prostate",3262,0.484588539466186
"AZ","Arizona",2002,"Prostate",3056,0.453986074987328
"AZ","Arizona",2003,"Prostate",3133,0.465424860253697
"AZ","Arizona",1999,"Pancreas",446,0.0662558211532554
"AZ","Arizona",2000,"Pancreas",484,0.071900935960035
"AZ","Arizona",2001,"Pancreas",537,0.0797743855589644
"AZ","Arizona",2002,"Pancreas",543,0.0806657194758243
"AZ","Arizona",2003,"Pancreas",555,0.0824483873095442
"AZ","Arizona",2004,"Pancreas",554,0.0822998316567342
"AZ","Arizona",2005,"Pancreas",619,0.0919559490893836
"AZ","Arizona",2006,"Pancreas",650,0.0965611743264932
"AZ","Arizona",2007,"Pancreas",703,0.104434623925423
"AZ","Arizona",2008,"Pancreas",707,0.105028846536663
"AZ","Arizona",2009,"Pancreas",742,0.110228294385012
"AZ","Arizona",2010,"Pancreas",751,0.111565295260302
"AZ","Arizona",2011,"Pancreas",845,0.125529526624441
"AZ","Arizona",2007,"Breast",3845,0.57119648505441
"AZ","Arizona",2008,"Breast",4055,0.602393172144508
"AZ","Arizona",2009,"Breast",4071,0.604770062589468
"AZ","Arizona",2005,"Prostate",3588,0.533017682282243
"AZ","Arizona",2006,"Prostate",4276,0.635223971415515
"AZ","Arizona",2007,"Prostate",4089,0.607444064340047
"AZ","Arizona",2008,"Prostate",3407,0.506129109123635
"AZ","Arizona",2009,"Prostate",3431,0.509694444791074
"AZ","Arizona",2010,"Prostate",3167,0.470475752449237
"AZ","Arizona",2011,"Prostate",2813,0.417887051354501
"AZ","Arizona",2006,"Breast",3423,0.508505999568594
"AZ","Arizona",2011,"Breast",4107,0.610118066090627
"AZ","Arizona",2010,"Breast",3992,0.593034166017478
"AR","Arkansas",2001,"Prostate",1965,0.662426016453112
"AR","Arkansas",2003,"Prostate",2246,0.757154622368289
"AR","Arkansas",2003,"Pancreas",284,0.0957399433448772
"AR","Arkansas",2004,"Pancreas",302,0.101807967923074
"AR","Arkansas",2001,"Pancreas",278,0.0937172684854784
"AR","Arkansas",2001,"Breast",1876,0.632423006038696
"AR","Arkansas",2003,"Breast",1806,0.608825132679043
"AR","Arkansas",2004,"Breast",1753,0.59095817142102
"AR","Arkansas",2005,"Breast",1744,0.587924159131922
"AR","Arkansas",2006,"Breast",1854,0.625006531554233
"AR","Arkansas",2007,"Breast",1946,0.656020879398349
"AR","Arkansas",2008,"Breast",1807,0.609162245155609
"AR","Arkansas",2009,"Breast",1916,0.645907505101355
"AR","Arkansas",2010,"Breast",1921,0.647593067484187
"AR","Arkansas",2011,"Breast",1902,0.641187930429424
"AR","Arkansas",2006,"Prostate",2342,0.78951742011867
"AR","Arkansas",2007,"Prostate",2333,0.786483407829572
"AR","Arkansas",2005,"Pancreas",325,0.109561554884102
"AR","Arkansas",2006,"Pancreas",359,0.121023379087362
"AR","Arkansas",2007,"Pancreas",355,0.119674929181096
"AR","Arkansas",2008,"Pancreas",383,0.129114078524958
"AR","Arkansas",2009,"Pancreas",377,0.127091403665559
"AR","Arkansas",2010,"Pancreas",379,0.127765628618692
"AR","Arkansas",2011,"Pancreas",366,0.123383166423328
"AR","Arkansas",2010,"Prostate",2282,0.769290671524682
"AR","Arkansas",2011,"Prostate",2252,0.759177297227688
"AR","Arkansas",2004,"Prostate",2091,0.704902188500487
"AR","Arkansas",2005,"Prostate",2290,0.771987571337214
"AR","Arkansas",2008,"Prostate",2293,0.772998908766913
"AR","Arkansas",2009,"Prostate",2266,0.763896871899619
"CA","California",2008,"Breast",24059,0.620037368726242
"CA","California",2009,"Breast",24093,0.620913600927775
"CA","California",1999,"Breast",22015,0.567360350492881
"CA","California",2000,"Breast",22055,0.568391211906449
"CA","California",2005,"Breast",22164,0.571200309258424
"CA","California",2006,"Breast",22309,0.574937181882611
"CA","California",2007,"Breast",23284,0.600064428838348
"CA","California",1999,"Pancreas",2971,0.0765672314928162
"CA","California",2000,"Pancreas",3168,0.0816442239546421
"CA","California",2010,"Breast",23712,0.611094645963533
"CA","California",2011,"Breast",24798,0.639082533341924
"CA","California",2006,"Prostate",22090,0.569293215643322
"CA","California",2007,"Prostate",23882,0.6154758069712
"CA","California",2001,"Breast",22372,0.576560788608981
"CA","California",2002,"Breast",22553,0.58122543650538
"CA","California",2003,"Breast",21348,0.550170736421622
"CA","California",2004,"Breast",21421,0.552052058501385
"CA","California",2009,"Pancreas",4077,0.105070549577991
"CA","California",2010,"Pancreas",4296,0.11071451581728
"CA","California",2011,"Pancreas",4236,0.109168223696927
"CA","California",2002,"Prostate",22413,0.577617421557889
"CA","California",2003,"Prostate",21045,0.542361961213839
"CA","California",2004,"Prostate",22345,0.575864957154822
"CA","California",2005,"Prostate",20632,0.531718317118742
"CA","California",2002,"Pancreas",3457,0.0890921976676761
"CA","California",2003,"Pancreas",3354,0.0864377295277366
"CA","California",2008,"Prostate",22443,0.578390567618066
"CA","California",2009,"Prostate",22280,0.574189807357773
"CA","California",2010,"Prostate",22204,0.572231170671993
"CA","California",2011,"Prostate",22124,0.570169447844855
"CA","California",2008,"Pancreas",4024,0.103704658205013
"CA","California",1999,"Prostate",20946,0.539810579215257
"CA","California",2000,"Prostate",20882,0.538161200953547
"CA","California",2001,"Prostate",21529,0.554835384318021
"CA","California",2007,"Pancreas",3876,0.0998904709748083
"CA","California",2004,"Pancreas",3571,0.0920301526963469
"CA","California",2001,"Pancreas",3241,0.083525546034405
"CA","California",2006,"Pancreas",3828,0.0986534372785259
"CA","California",2005,"Pancreas",3829,0.0986792088138651
"CO","Colorado",2003,"Prostate",2855,0.533060386499588
"CO","Colorado",2004,"Prostate",2907,0.542769367269457
"CO","Colorado",1999,"Breast",2873,0.536421187535312
"CO","Colorado",2000,"Breast",2804,0.523538116898369
"CO","Colorado",2009,"Pancreas",473,0.0883143827720858
"CO","Colorado",2010,"Pancreas",526,0.098210074710607
"CO","Colorado",2011,"Pancreas",565,0.105491810288009
"CO","Colorado",2002,"Prostate",2870,0.535861054029358
"CO","Colorado",2007,"Breast",3104,0.579551467493772
"CO","Colorado",2008,"Breast",3239,0.604757475261704
"CO","Colorado",2005,"Prostate",3044,0.568348797374692
"CO","Colorado",2006,"Prostate",3262,0.609051832140685
"CO","Colorado",2007,"Prostate",3812,0.711742974898924
"CO","Colorado",2008,"Prostate",3608,0.67365389649405
"CO","Colorado",2009,"Prostate",3507,0.654796068460264
"CO","Colorado",2010,"Prostate",3124,0.583285690866799
"CO","Colorado",2011,"Prostate",3087,0.576377377626699
"CO","Colorado",2003,"Breast",2881,0.537914876884522
"CO","Colorado",2004,"Breast",2693,0.50281317717807
"CO","Colorado",2005,"Breast",2952,0.551171369858768
"CO","Colorado",2006,"Breast",2953,0.551358081027419
"CO","Colorado",1999,"Pancreas",330,0.0616146856549436
"CO","Colorado",2000,"Pancreas",370,0.0690831324009973
"CO","Colorado",2001,"Pancreas",389,0.0726306446053729
"CO","Colorado",2002,"Pancreas",400,0.0746844674605377
"CO","Colorado",2003,"Pancreas",394,0.0735642004486296
"CO","Colorado",2004,"Pancreas",428,0.0799123801827753
"CO","Colorado",2005,"Pancreas",429,0.0800990913514266
"CO","Colorado",2006,"Pancreas",446,0.0832731812184995
"CO","Colorado",2007,"Pancreas",492,0.0918618949764613
"CO","Colorado",2008,"Pancreas",502,0.0937290066629748
"CO","Colorado",1999,"Prostate",2720,0.507854378731656
"CO","Colorado",2000,"Prostate",2719,0.507667667563005
"CO","Colorado",2001,"Prostate",2835,0.529326163126561
"CO","Colorado",2010,"Breast",3388,0.632577439390754
"CO","Colorado",2011,"Breast",3377,0.630523616535589
"CO","Colorado",2009,"Breast",3457,0.645460510027697
"CO","Colorado",2001,"Breast",2850,0.532126830656331
"CO","Colorado",2002,"Breast",2845,0.531193274813074
"CT","Connecticut",2001,"Pancreas",417,0.115940352720025
"CT","Connecticut",2005,"Pancreas",556,0.154587136960033
"CT","Connecticut",2006,"Pancreas",523,0.145412001133268
"CT","Connecticut",1999,"Pancreas",438,0.121779075518875
"CT","Connecticut",2000,"Pancreas",429,0.119276765747939
"CT","Connecticut",2009,"Pancreas",580,0.161259963015862
"CT","Connecticut",2010,"Pancreas",558,0.155143205798019
"CT","Connecticut",2011,"Pancreas",575,0.159869790920897
"CT","Connecticut",2002,"Prostate",3015,0.838273773263487
"CT","Connecticut",2003,"Prostate",2758,0.766818927582321
"CT","Connecticut",2004,"Prostate",2515,0.699256563767055
"CT","Connecticut",2002,"Pancreas",484,0.134568658792547
"CT","Connecticut",2003,"Pancreas",493,0.137070968563482
"CT","Connecticut",2004,"Pancreas",517,0.143743794619311
"CT","Connecticut",2008,"Prostate",2917,0.811026400202187
"CT","Connecticut",2009,"Prostate",3037,0.84439053048133
"CT","Connecticut",2010,"Prostate",2722,0.756809688498578
"CT","Connecticut",2011,"Prostate",2643,0.734844969398142
"CT","Connecticut",2003,"Breast",2755,0.765984824325343
"CT","Connecticut",2004,"Breast",2844,0.790729887615708
"CT","Connecticut",2005,"Breast",2888,0.802963402051394
"CT","Connecticut",2006,"Breast",2907,0.808246056012258
"CT","Connecticut",2007,"Breast",2948,0.819645467190965
"CT","Connecticut",2008,"Breast",2988,0.83076684395068
"CT","Connecticut",2009,"Breast",3069,0.853287631889102
"CT","Connecticut",2010,"Breast",3119,0.867189352838745
"CT","Connecticut",2011,"Breast",3104,0.863018836553852
"CT","Connecticut",2007,"Prostate",3122,0.868023456095724
"CT","Connecticut",1999,"Breast",2989,0.831044878369673
"CT","Connecticut",2000,"Breast",2901,0.806577849498301
"CT","Connecticut",2007,"Pancreas",554,0.154031068122047
"CT","Connecticut",2008,"Pancreas",554,0.154031068122047
"CT","Connecticut",1999,"Prostate",2705,0.752083103375699
"CT","Connecticut",2000,"Prostate",3085,0.857736182592988
"CT","Connecticut",2001,"Prostate",3089,0.858848320268959
"CT","Connecticut",2006,"Prostate",3054,0.849117115604209
"CT","Connecticut",2002,"Breast",2870,0.797958782509522
"CT","Connecticut",2005,"Prostate",2606,0.724557695895406
"CT","Connecticut",2001,"Breast",3064,0.851897459794138
"DE","Delaware",2009,"Breast",692,0.739621254064176
"DE","Delaware",2008,"Breast",680,0.726795451970578
"DE","Delaware",2009,"Prostate",806,0.861466373953361
"DE","Delaware",2010,"Prostate",769,0.821920150831433
"DE","Delaware",2007,"Breast",701,0.749240605634375
"DE","Delaware",2008,"Prostate",845,0.903150230757556
"DE","Delaware",2004,"Breast",572,0.611363233128192
"DE","Delaware",2005,"Breast",660,0.705419115147914
"DE","Delaware",2006,"Breast",604,0.645565372044454
"DE","Delaware",1999,"Pancreas",92,0.0983311493842546
"DE","Delaware",2000,"Pancreas",99,0.105812867272187
"DE","Delaware",2001,"Pancreas",102,0.109019317795587
"DE","Delaware",2010,"Breast",736,0.786649195074037
"DE","Delaware",2011,"Breast",711,0.759928774045707
"DE","Delaware",2007,"Prostate",928,0.991862028571612
"DE","Delaware",1999,"Breast",598,0.639152470997655
"DE","Delaware",2000,"Breast",608,0.649840639408987
"DE","Delaware",2011,"Prostate",783,0.836883586607297
"DE","Delaware",2003,"Breast",586,0.626326668904057
"DE","Delaware",1999,"Prostate",604,0.645565372044454
"DE","Delaware",2000,"Prostate",588,0.628464302586323
"DE","Delaware",2001,"Prostate",704,0.752447056157774
"DE","Delaware",2002,"Prostate",767,0.819782517149166
"DE","Delaware",2003,"Prostate",693,0.740690070905309
"DE","Delaware",2004,"Prostate",644,0.688318045689782
"DE","Delaware",2005,"Prostate",680,0.726795451970578
"DE","Delaware",2006,"Prostate",875,0.935214735991552
"DE","Delaware",2002,"Breast",581,0.620982584698391
"DE","Delaware",2002,"Pancreas",75,0.0801612630849902
"DE","Delaware",2003,"Pancreas",90,0.0961935157019882
"DE","Delaware",2001,"Breast",604,0.645565372044454
"DE","Delaware",2009,"Pancreas",146,0.156047258805448
"DE","Delaware",2006,"Pancreas",115,0.122913936730318
"DE","Delaware",2007,"Pancreas",115,0.122913936730318
"DE","Delaware",2008,"Pancreas",131,0.14001500618845
"DE","Delaware",2004,"Pancreas",111,0.118638669365785
"DE","Delaware",2010,"Pancreas",126,0.134670921982783
"DE","Delaware",2011,"Pancreas",147,0.157116075646581
"DE","Delaware",2005,"Pancreas",112,0.119707486206919
NA,"District of Columbia",2007,"Prostate",565,0.857498865521412
NA,"District of Columbia",2010,"Prostate",491,0.745189279594714
NA,"District of Columbia",2011,"Prostate",529,0.802861769665181
NA,"District of Columbia",2003,"Breast",592,0.898476687413586
NA,"District of Columbia",2008,"Prostate",493,0.748224673808949
NA,"District of Columbia",2009,"Prostate",454,0.689034486631365
NA,"District of Columbia",1999,"Prostate",550,0.834733408914649
NA,"District of Columbia",2000,"Prostate",565,0.857498865521412
NA,"District of Columbia",2003,"Prostate",480,0.728494611416421
NA,"District of Columbia",2004,"Prostate",425,0.645021270524956
NA,"District of Columbia",2005,"Prostate",421,0.638950482096486
NA,"District of Columbia",2006,"Prostate",428,0.649574361846309
NA,"District of Columbia",2011,"Breast",506,0.767954736201477
NA,"District of Columbia",2000,"Pancreas",80,0.121415768569404
NA,"District of Columbia",2003,"Pancreas",70,0.106238797498228
NA,"District of Columbia",1999,"Breast",452,0.68599909241713
NA,"District of Columbia",2000,"Breast",447,0.678410606881542
NA,"District of Columbia",2006,"Pancreas",75,0.113827283033816
NA,"District of Columbia",2004,"Breast",409,0.620738116811076
NA,"District of Columbia",2005,"Breast",414,0.628326602346663
NA,"District of Columbia",2006,"Breast",446,0.676892909774425
NA,"District of Columbia",2007,"Breast",449,0.681446001095777
NA,"District of Columbia",2008,"Breast",425,0.645021270524956
NA,"District of Columbia",2009,"Breast",453,0.687516789524248
NA,"District of Columbia",2010,"Breast",471,0.714835337452363
NA,"District of Columbia",1999,"Pancreas",82,0.124451162783639
NA,"District of Columbia",2010,"Pancreas",77,0.116862677248051
NA,"District of Columbia",2007,"Pancreas",78,0.118380374355168
NA,"District of Columbia",2004,"Pancreas",72,0.109274191712463
NA,"District of Columbia",2005,"Pancreas",64,0.0971326148555228
NA,"District of Columbia",2011,"Pancreas",97,0.147216619390402
NA,"District of Columbia",2008,"Pancreas",83,0.125968859890756
NA,"District of Columbia",2009,"Pancreas",94,0.142663528069049
"FL","Florida",2008,"Prostate",15464,0.7773472642569
"FL","Florida",1999,"Prostate",15392,0.773727954697504
"FL","Florida",2009,"Prostate",14984,0.753218533860928
"FL","Florida",1999,"Pancreas",2250,0.113103423731119
"FL","Florida",2000,"Pancreas",2344,0.117828633433664
"FL","Florida",2001,"Pancreas",2395,0.120392311038236
"FL","Florida",2002,"Pancreas",2206,0.110891623444822
"FL","Florida",2003,"Pancreas",2542,0.127781734722002
"FL","Florida",2004,"Pancreas",2481,0.124715375234181
"FL","Florida",2005,"Pancreas",2673,0.134366867392569
"FL","Florida",2006,"Pancreas",2724,0.136930544997141
"FL","Florida",2007,"Pancreas",2669,0.13416579463927
"FL","Florida",2000,"Prostate",15481,0.778201823458424
"FL","Florida",2001,"Prostate",15852,0.796851321326978
"FL","Florida",2002,"Prostate",15512,0.779760137296497
"FL","Florida",2003,"Prostate",14291,0.718382679351743
"FL","Florida",2004,"Prostate",13380,0.672588359787721
"FL","Florida",2005,"Prostate",14295,0.718583752105043
"FL","Florida",2006,"Prostate",15165,0.762317075947743
"FL","Florida",2007,"Prostate",16084,0.808513541018364
"FL","Florida",1999,"Breast",13572,0.68223985194611
"FL","Florida",2000,"Breast",13548,0.681033415426312
"FL","Florida",2001,"Breast",13746,0.69098651671465
"FL","Florida",2002,"Breast",13721,0.689729812006527
"FL","Florida",2003,"Breast",12916,0.649263920404949
"FL","Florida",2004,"Breast",12765,0.641673423967882
"FL","Florida",2005,"Breast",13164,0.661730431109534
"FL","Florida",2006,"Breast",13466,0.676911423983666
"FL","Florida",2007,"Breast",13747,0.691036784902975
"FL","Florida",2008,"Breast",14183,0.71295371501265
"FL","Florida",2009,"Breast",14330,0.720343138696416
"FL","Florida",2010,"Breast",14390,0.723359229995913
"FL","Florida",2011,"Breast",14400,0.723861911879162
"FL","Florida",2010,"Prostate",14084,0.70797716436848
"FL","Florida",2011,"Prostate",13414,0.674297478190769
"FL","Florida",2011,"Pancreas",3009,0.15125697866975
"FL","Florida",2008,"Pancreas",2863,0.143917823174308
"FL","Florida",2009,"Pancreas",2941,0.147838741863654
"FL","Florida",2010,"Pancreas",2913,0.146431232590555
"GA","Georgia",2001,"Breast",5224,0.517363825315234
"GA","Georgia",2002,"Breast",5290,0.523900198299691
"GA","Georgia",1999,"Breast",4753,0.470717890835243
"GA","Georgia",2000,"Breast",5059,0.50102289285409
"GA","Georgia",2005,"Breast",5298,0.524692485934171
"GA","Georgia",2010,"Breast",6236,0.617588211076914
"GA","Georgia",2011,"Breast",6673,0.660866923110367
"GA","Georgia",2001,"Pancreas",750,0.0742769657324704
"GA","Georgia",2002,"Pancreas",775,0.0767528645902194
"GA","Georgia",2003,"Pancreas",775,0.0767528645902194
"GA","Georgia",2004,"Pancreas",829,0.0821008061229573
"GA","Georgia",2003,"Breast",5271,0.522018515167802
"GA","Georgia",2004,"Breast",5388,0.533605721822067
"GA","Georgia",1999,"Prostate",4545,0.450118412338771
"GA","Georgia",2006,"Breast",5553,0.549946654283211
"GA","Georgia",2007,"Breast",6068,0.600950170752841
"GA","Georgia",2008,"Breast",6194,0.613428700995896
"GA","Georgia",2009,"Breast",6392,0.633037819949268
"GA","Georgia",1999,"Pancreas",678,0.0671463770221533
"GA","Georgia",2000,"Pancreas",704,0.0697213118342122
"GA","Georgia",2006,"Prostate",6392,0.633037819949268
"GA","Georgia",2007,"Prostate",6839,0.67730689152582
"GA","Georgia",2008,"Prostate",6979,0.691171925129215
"GA","Georgia",2009,"Prostate",6873,0.680674113972359
"GA","Georgia",2010,"Prostate",6517,0.645417314238013
"GA","Georgia",2011,"Prostate",6572,0.650864291725061
"GA","Georgia",2006,"Pancreas",881,0.0872506757470752
"GA","Georgia",2000,"Prostate",4984,0.493595196280843
"GA","Georgia",2001,"Prostate",5392,0.534001865639307
"GA","Georgia",2002,"Prostate",5508,0.545490036339263
"GA","Georgia",2003,"Prostate",4981,0.493298088417914
"GA","Georgia",2004,"Prostate",5381,0.532912470141898
"GA","Georgia",2005,"Prostate",5538,0.548461114968562
"GA","Georgia",2008,"Pancreas",1047,0.103690644162529
"GA","Georgia",2005,"Pancreas",869,0.0860622442953557
"GA","Georgia",2010,"Pancreas",1057,0.104681003705628
"GA","Georgia",2007,"Pancreas",1030,0.102007032939259
"GA","Georgia",2009,"Pancreas",1077,0.106661722791828
"GA","Georgia",2011,"Pancreas",1083,0.107255938517687
"HI","Hawaii",1999,"Breast",879,0.619205514944409
"HI","Hawaii",2001,"Breast",920,0.648087683445798
"HI","Hawaii",2003,"Breast",865,0.609343311065886
"HI","Hawaii",2000,"Breast",787,0.554396746599829
"HI","Hawaii",2005,"Breast",871,0.613569969870967
"HI","Hawaii",2002,"Breast",908,0.639634365835635
"HI","Hawaii",2005,"Prostate",846,0.595958891516462
"HI","Hawaii",2006,"Prostate",906,0.638225479567275
"HI","Hawaii",2007,"Prostate",892,0.628363275688752
"HI","Hawaii",2008,"Prostate",861,0.606525538529165
"HI","Hawaii",2009,"Prostate",812,0.572007824954334
"HI","Hawaii",2010,"Prostate",769,0.541716770184585
"HI","Hawaii",2004,"Breast",881,0.620614401212769
"HI","Hawaii",1999,"Prostate",790,0.55651007600237
"HI","Hawaii",2000,"Prostate",807,0.568485609283433
"HI","Hawaii",2001,"Prostate",803,0.565667836746713
"HI","Hawaii",2002,"Prostate",699,0.49240575079197
"HI","Hawaii",2003,"Prostate",789,0.55580563286819
"HI","Hawaii",2004,"Prostate",845,0.595254448382281
"HI","Hawaii",2010,"Breast",1078,0.759389698646272
"HI","Hawaii",2011,"Breast",1051,0.740369734023406
"HI","Hawaii",2001,"Pancreas",162,0.114119787737195
"HI","Hawaii",2002,"Pancreas",143,0.100735368187771
"HI","Hawaii",2003,"Pancreas",170,0.119755332810637
"HI","Hawaii",2004,"Pancreas",169,0.119050889676456
"HI","Hawaii",2011,"Prostate",799,0.562850064209992
"HI","Hawaii",2006,"Pancreas",185,0.13032197982334
"HI","Hawaii",2007,"Pancreas",197,0.138775297433502
"HI","Hawaii",2006,"Breast",840,0.591732232711381
"HI","Hawaii",2007,"Breast",918,0.646678797177437
"HI","Hawaii",2008,"Breast",963,0.678378738215547
"HI","Hawaii",2009,"Breast",1043,0.734734188949964
"HI","Hawaii",1999,"Pancreas",143,0.100735368187771
"HI","Hawaii",2000,"Pancreas",159,0.112006458334654
"HI","Hawaii",2005,"Pancreas",174,0.122573105347357
"HI","Hawaii",2010,"Pancreas",229,0.161317477727269
"HI","Hawaii",2011,"Pancreas",214,0.150750830714566
"HI","Hawaii",2008,"Pancreas",202,0.142297513104403
"HI","Hawaii",2009,"Pancreas",198,0.139479740567683
"ID","Idaho",2000,"Breast",859,0.525554554887719
"ID","Idaho",2001,"Breast",846,0.517600877107113
"ID","Idaho",2002,"Breast",905,0.553698337803708
"ID","Idaho",1999,"Breast",823,0.503528985649118
"ID","Idaho",1999,"Prostate",848,0.518824519842591
"ID","Idaho",2000,"Prostate",1007,0.616104117313076
"ID","Idaho",1999,"Pancreas",133,0.0813722419092742
"ID","Idaho",2000,"Pancreas",106,0.0648530649803238
"ID","Idaho",2001,"Pancreas",123,0.0752540282318852
"ID","Idaho",2002,"Pancreas",148,0.0905495624253578
"ID","Idaho",2003,"Pancreas",152,0.0929968478963134
"ID","Idaho",2004,"Pancreas",170,0.104009632515614
"ID","Idaho",2005,"Pancreas",168,0.102785989780136
"ID","Idaho",2006,"Pancreas",178,0.108904203457525
"ID","Idaho",2007,"Pancreas",171,0.104621453883353
"ID","Idaho",2008,"Pancreas",163,0.0997268829414414
"ID","Idaho",2009,"Pancreas",178,0.108904203457525
"ID","Idaho",2010,"Pancreas",202,0.123587916283259
"ID","Idaho",2011,"Pancreas",186,0.113798774399436
"ID","Idaho",2003,"Prostate",993,0.607538618164732
"ID","Idaho",2004,"Prostate",1024,0.626505080564638
"ID","Idaho",2005,"Prostate",1085,0.663826183996711
"ID","Idaho",2006,"Prostate",1187,0.726231963506079
"ID","Idaho",2007,"Prostate",1301,0.795979599428314
"ID","Idaho",2008,"Prostate",1156,0.707265501106173
"ID","Idaho",2009,"Prostate",1176,0.719501928460951
"ID","Idaho",2010,"Prostate",1163,0.711548250680345
"ID","Idaho",2003,"Breast",819,0.501081700178162
"ID","Idaho",2004,"Breast",764,0.467431524952523
"ID","Idaho",2005,"Breast",810,0.495575307868512
"ID","Idaho",2006,"Breast",942,0.576335728410048
"ID","Idaho",2007,"Breast",966,0.591019441235781
"ID","Idaho",2008,"Breast",945,0.578171192513264
"ID","Idaho",2009,"Breast",986,0.603255868590559
"ID","Idaho",2010,"Breast",1005,0.614880474577599
"ID","Idaho",2011,"Breast",1006,0.615492295945337
